year,sum_mln,organisation_name,organisation_type_name,organisation_type_code,region_code,region_name,gov_support_type
2014,0.2,"Некоммерческое партнерство ""Редакция журнала ""ЮНОСТЬ""",Некоммерческое партнерство,5,77,Москва,subsidies
2015,1.8,"Некоммерческое партнерство ""Редакция журнала ""ЮНОСТЬ""",Некоммерческое партнерство,5,77,Москва,subsidies
2016,0.5,"Некоммерческое партнерство ""Редакция журнала ""ЮНОСТЬ""",Некоммерческое партнерство,5,77,Москва,subsidies
2014,2,"Архангельское региональное отделение Всероссийской творческой общественной организации ""Союз художников России""",Общественная организация,1,29,Архангельская область,subsidies
2016,0.4872,"Автономная Некоммерческая Организация ""Просветительский Центр ""Пересвет""",Автономная некоммерческая организация,4,63,Самарская область,subsidies
2014,1.4,"Автономная некоммерческая организация ""Евразийская Академия Телевидения и Радио""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1.3,"Автономная некоммерческая организация ""Евразийская Академия Телевидения и Радио""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,2.7,"Благотворительный фонд ""Совет меценатов Ярославии""",Некоммерческий фонд,6,76,Ярославская область,subsidies
2015,0.2711,"Автономная некоммерческая организация ""Редакция газеты ""Верховажский вестник""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.2991,"Автономная некоммерческая организация ""Редакция газеты ""Верховажский вестник""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2015,0.27,"Автономная некоммерческая организация Поспелихинского района информационный издательский центр ""Новый путь""",Автономная некоммерческая организация,4,22,Алтайский край,subsidies
2016,0.32,"Автономная некоммерческая организация Поспелихинского района информационный издательский центр ""Новый путь""",Автономная некоммерческая организация,4,22,Алтайский край,subsidies
2014,0.1474,"Автономная некоммерческая организация ""Редакция газеты ""Призыв""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2015,0.1887,"Автономная некоммерческая организация ""Редакция газеты ""Призыв""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.2093,"Автономная некоммерческая организация ""Редакция газеты ""Призыв""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2014,0.1891,Международный союз общественных организаций книголюбов,Союз (ассоциация) общественных объединений,20,00,Министерство юстиции,subsidies
2015,0.2218,Международный союз общественных организаций книголюбов,Союз (ассоциация) общественных объединений,20,00,Министерство юстиции,subsidies
2016,0.249,Международный союз общественных организаций книголюбов,Союз (ассоциация) общественных объединений,20,00,Министерство юстиции,subsidies
2014,0.54,"Автономная некоммерческая организация ""Издательский центр ""Москвоведение""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,0.24,"Автономная некоммерческая организация ""Издательский центр ""Москвоведение""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.42,"Автономная некоммерческая организация ""Издательский центр ""Москвоведение""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.048,Частное профессиональное образовательное учреждение Ивановский фармацевтический колледж,Учреждение,8,37,Ивановская область,subsidies
2015,0.08,Частное профессиональное образовательное учреждение Ивановский фармацевтический колледж,Учреждение,8,37,Ивановская область,subsidies
2016,0.144,Частное профессиональное образовательное учреждение Ивановский фармацевтический колледж,Учреждение,8,37,Ивановская область,subsidies
2017,0.096,Частное профессиональное образовательное учреждение Ивановский фармацевтический колледж,Учреждение,8,37,Ивановская область,subsidies
2016,0.41,"Автономная некоммерческая организация ""Энергетический колледж""",Автономная некоммерческая организация,4,05,Республика Дагестан,subsidies
2017,1.726,"Автономная некоммерческая организация ""Энергетический колледж""",Автономная некоммерческая организация,4,05,Республика Дагестан,subsidies
2015,1.1,"Некоммерческое партнерство ""Культурная инициатива Восток-Запад""",Некоммерческое партнерство,5,77,Москва,subsidies
2016,1,"Санкт-Петербургская региональная общественная организация ""Объединение добровольных спасателей ""Экстремум""",Общественная организация,1,78,Санкт-Петербург,subsidies
2016,2.5,"Ставропольская региональная общественная организация Общества защиты прав потребителей ""Знак качества""",Общественная организация,1,26,Ставропольский край,subsidies
2016,2.5,"Дагестанское региональное отделение Общероссийской общественной физкультурно-спортивной организации ""Федерация спорта слепых""",Общественная организация,1,05,Республика Дагестан,subsidies
2016,2.5,"Региональная общественная молодежная организация ""Барс"" Республики Северная Осетия - Алания",Общественная организация,1,15,Республика Северная Осетия - Алания,subsidies
2016,2.5,"Дагестанская Региональная Детско-Молодежная Общественная Организация ""ЧОХ""",Общественная организация,1,05,Республика Дагестан,subsidies
2016,2.5,"Региональная общественная организация ""Союз молодежных объединений Кабардино-Балкарской Республики""",Общественная организация,1,07,Кабардино-Балкарская Республика,subsidies
2016,2.5,"Благотворительный фонд помощи детям и ветеранам боевых действий ""Дары волхвов""",Некоммерческий фонд,6,26,Ставропольский край,subsidies
2016,0.78,"Димитровградское местное отделение Ульяновского регионального отделения Всероссийского общественного движения ветеранов локальных войн и военных конфликтов ""Боевое братство""",Общественное движение,13,73,Ульяновская область,subsidies
2017,0.8032,"Димитровградское местное отделение Ульяновского регионального отделения Всероссийского общественного движения ветеранов локальных войн и военных конфликтов ""Боевое братство""",Общественное движение,13,73,Ульяновская область,subsidies
2014,1.95639,"Детская общественная организация Курганской области ""Открытый мир""",Общественная организация,1,45,Курганская область,subsidies
2016,0.9,"Автономная некоммерческая организация ""Добровольная пожарная охрана Владимирской области""",Автономная некоммерческая организация,4,33,Владимирская область,subsidies
2015,0.135,"Автономная некоммерческая организация ""Редакция газеты ""Вперёд""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.1672,"Автономная некоммерческая организация ""Редакция газеты ""Вперёд""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,2.4,"Ассоциация издателей ""Некоммерческое партнерство ""Национальный спектр""","Объединения (союз, ассоциация) юридических лиц",10,77,Москва,subsidies
2014,1.2,"Смоленская общественная организация содействия науке и образованию ""Региональный союз ученых""",Общественная организация,1,67,Смоленская область,subsidies
2016,1.2,"Смоленская общественная организация содействия науке и образованию ""Региональный союз ученых""",Общественная организация,1,67,Смоленская область,subsidies
2016,2,Региональный общественный благотворительный Фонд друзей Санкт-Петербургской филармонии им Д.Д.Шостаковича,Общественный фонд,11,78,Санкт-Петербург,subsidies
2015,1,"Некоммерческое партнерство ""Фестиваль имени А.М.Володина ""Пять вечеров""",Некоммерческое партнерство,5,77,Москва,subsidies
2017,1,"Некоммерческое партнерство ""Фестиваль имени А.М.Володина ""Пять вечеров""",Некоммерческое партнерство,5,77,Москва,subsidies
2014,0.53,"Межрегиональная общественная организация содействия изучению русской истории ""Императорское Русское историческое общество""",Общественная организация,1,77,Москва,subsidies
2015,0.41,"Межрегиональная общественная организация содействия изучению русской истории ""Императорское Русское историческое общество""",Общественная организация,1,77,Москва,subsidies
2016,0.12,"Межрегиональная общественная организация содействия изучению русской истории ""Императорское Русское историческое общество""",Общественная организация,1,77,Москва,subsidies
2016,0.39,"Воронежская региональная общественная организация ""Молодое Черноземье""",Общественная организация,1,36,Воронежская область,subsidies
2016,2.32,"Ассоциация по возрождению, поддержке и развитию исполнительства на духовых и роговых инструментах ""Центр роговой музыки""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2014,0.27,"Некоммерческое партнерство по развитию благотворительных традиций и сохранению объектов культурного наследия ""Русская усадьба""",Некоммерческое партнерство,5,77,Москва,subsidies
2015,0.58,"Некоммерческое партнерство по развитию благотворительных традиций и сохранению объектов культурного наследия ""Русская усадьба""",Некоммерческое партнерство,5,77,Москва,subsidies
2016,0.41,"Некоммерческое партнерство по развитию благотворительных традиций и сохранению объектов культурного наследия ""Русская усадьба""",Некоммерческое партнерство,5,77,Москва,subsidies
2017,0.87,"Региональная Общественная Организация содействия изучению отечественной военной истории ""ЭПОХА""",Общественная организация,1,78,Санкт-Петербург,subsidies
2016,1.25,"Автономная некоммерческая организация стратегических исследований культуры и общества ""Лаборатория стратегических решений""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.34,"Некоммерческое партнерство по защите и сохранению объектов культурного наследия ""Спасское дело""",Некоммерческое партнерство,5,77,Москва,subsidies
2014,2.15,"Некоммерческое партнерство ""Развитие театрального искусства ""Культурная действительность""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2014,1.735234,"Омская региональная общественная организация ""Центр развития общественных инициатив""",Общественная организация,1,55,Омская область,subsidies
2015,0.486,Союз национальных (народных) профессиональных творческих коллективов,"Объединения (союз, ассоциация) юридических лиц",10,77,Москва,subsidies
2016,1.68,Союз национальных (народных) профессиональных творческих коллективов,"Объединения (союз, ассоциация) юридических лиц",10,77,Москва,subsidies
2014,0.53,"Некоммерческое партнерство поддержки литераторов ""Родные просторы""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2015,1.12,"Некоммерческое партнерство поддержки литераторов ""Родные просторы""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2016,0.51,"Некоммерческое партнерство поддержки литераторов ""Родные просторы""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2014,2.15,"Частное учреждение ""Самарский Музей Фотографии ""Фото-История""",Учреждение,8,63,Самарская область,subsidies
2015,2.142106,"Благотворительный фонд ""Православный Крым"" по сохранению духовно-культурного наследия",Некоммерческий фонд,6,92,Севастополь,subsidies
2014,2,"Автономная некоммерческая организация ""МедиаАртЛаб""-Центр культуры и искусства",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,1.08,"Межрегиональная общественная организация ""ВСТРЕЧИ В СИБИРИ""",Общественная организация,1,54,Новосибирская область,subsidies
2017,1.05,"Автономная некоммерческая организация Центр развития инновационных команд и проектов ""Креативный кластер""",Автономная некоммерческая организация,4,26,Ставропольский край,subsidies
2015,0.15,"Местная спортивная общественная организация ""Федерация шашек г. Ростов-на-Дону""",Общественная организация,1,61,Ростовская область,subsidies
2016,2,Фонд поддержки Российского государственного академического молодежного театра,Некоммерческий фонд,6,77,Москва,subsidies
2016,2,"Всероссийское общественное движение ""СТОПНАРКОТИК""",Общественное движение,13,00,Министерство юстиции,subsidies
2016,2,"Межрегиональная общественная организация ""Профессиональное сообщество деятелей национального академического исполнительного искусства""",Общественная организация,1,77,Москва,subsidies
2016,2,"Межрегиональная общественная организация ""Ассоциация студентов и аспирантов Башкортостана в Москве и Санкт-Петербурге""",Общественная организация,1,77,Москва,subsidies
2014,2,"Автономная некоммерческая организация инновации в культуре и искусстве ""Визуал""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,2,"Фонд развития культуры и духовности ""Преображение""",Некоммерческий фонд,6,77,Москва,subsidies
2016,2,"Пермский местный общественный фонд поддержки и развития Пермского академического театра оперы и балета имени П.И.Чайковского ""Жемчужина Урала""",Общественный фонд,11,59,Пермский край,subsidies
2016,2,"Общероссийская общественная организация ""Российская федерация стрельбы из лука""",Общественная организация,1,00,Министерство юстиции,subsidies
2014,2,"Свердловская региональная общественная организация ""Группа архитектурных инициатив, событий и коммуникаций""",Общественная организация,1,66,Свердловская область,subsidies
2016,2,"Региональное отделение общероссийской общественной организации ""Комитет поддержки реформ президента России""",Общественная организация,1,77,Москва,subsidies
2015,2,"Частное образовательное учреждение дополинтельного профессионального образования ""Международный институт фотографии и кино""",Учреждение,8,78,Санкт-Петербург,subsidies
2016,2,Международная Ассоциация Дизайнеров и Фотографов,"Объединения (союз, ассоциация) юридических лиц",10,61,Ростовская область,subsidies
2016,2,"Межрегиональная общественная организация ""Союз студентов и молодежи""",Общественная организация,1,55,Омская область,subsidies
2016,2,"Общероссийское общественное движение ""Ассоциация учащейся молодежи Российского Союза Молодежи ""Содружество""",Общественное движение,13,00,Министерство юстиции,subsidies
2016,2,Международная ассоциация студенческого телевидения,"Объединения (союз, ассоциация) юридических лиц",10,77,Москва,subsidies
2014,0.492,"Иркутское областное отделение Общероссийской общественной организации ""Союз кинематографистов России""",Общественная организация,1,38,Иркутская область,subsidies
2015,0.5,"Иркутское областное отделение Общероссийской общественной организации ""Союз кинематографистов России""",Общественная организация,1,38,Иркутская область,subsidies
2015,0.16,Союз спортивных журналистов,"Объединения (союз, ассоциация) юридических лиц",10,61,Ростовская область,subsidies
2014,0.238,"Автономная Некоммерческая организация ""Старорусский центр интеллектуально-художественного развития ""Введенская сторона""",Автономная некоммерческая организация,4,53,Новгородская область,subsidies
2015,1.2476,"Автономная Некоммерческая организация ""Старорусский центр интеллектуально-художественного развития ""Введенская сторона""",Автономная некоммерческая организация,4,53,Новгородская область,subsidies
2016,0.4832,"Автономная Некоммерческая организация ""Старорусский центр интеллектуально-художественного развития ""Введенская сторона""",Автономная некоммерческая организация,4,53,Новгородская область,subsidies
2016,1.96,"Автономная некоммерческая организация культурно-спортивный центр ""Согоры""",Автономная некоммерческая организация,4,02,Республика Башкортостан,subsidies
2017,0.6,Фонд поддержки и развития национального медного духового искусства,Некоммерческий фонд,6,77,Москва,subsidies
2014,0.182,"Негосударственное образовательное учреждение высшего профессионального образования ""Сибирская академия права, экономики и управления""",Учреждение,8,38,Иркутская область,subsidies
2015,0.2057,"Негосударственное образовательное учреждение высшего профессионального образования ""Сибирская академия права, экономики и управления""",Учреждение,8,38,Иркутская область,subsidies
2016,0.0425,"Негосударственное образовательное учреждение высшего профессионального образования ""Сибирская академия права, экономики и управления""",Учреждение,8,38,Иркутская область,subsidies
2015,0.1308,"Благотворительный Фонд Общественной приемной ""Человек и Закон""",Некоммерческий фонд,6,70,Томская область,subsidies
2016,0.8,"Благотворительный Фонд Общественной приемной ""Человек и Закон""",Некоммерческий фонд,6,70,Томская область,subsidies
2016,0.31,"Автономная некоммерческая организация ""Журнал ""Русская история""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.9685,"Краснодарская краевая общественная поисковая организация ""КАВКАЗ""",Общественная организация,1,23,Краснодарский край,subsidies
2016,0.713,"Забайкальская региональная общественная организация ""Инициативная молодежь""",Общественная организация,1,75,Забайкальский край,subsidies
2014,0.45,Благотворительный Фонд имени Павла Михайловича Третьякова,Некоммерческий фонд,6,77,Москва,subsidies
2015,0.8,Благотворительный Фонд имени Павла Михайловича Третьякова,Некоммерческий фонд,6,77,Москва,subsidies
2016,0.45,Благотворительный Фонд имени Павла Михайловича Третьякова,Некоммерческий фонд,6,77,Москва,subsidies
2016,1,"Фонд поддержки культурных инициатив ""Сцена""",Некоммерческий фонд,6,77,Москва,subsidies
2015,0.2655,"Автономная некоммерческая организация редакция Самарской областной татарской газеты ""Бердэмлек""(""Единство"")",Автономная некоммерческая организация,4,63,Самарская область,subsidies
2014,1.675,"Автономная некоммерческая организация ""Центр традиционной культуры Согласие""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.192,"Негосударственное (частное)образовательное учреждение высшего профессионального образования ""Институт радиоэлектроники, сервиса и диагностики""",Учреждение,8,55,Омская область,subsidies
2014,0.3,"Региональная просветительская общественная организация ""Мосты культуры""",Общественная организация,1,77,Москва,subsidies
2015,0.57,"Региональная просветительская общественная организация ""Мосты культуры""",Общественная организация,1,77,Москва,subsidies
2016,0.67,"Региональная просветительская общественная организация ""Мосты культуры""",Общественная организация,1,77,Москва,subsidies
2015,0.63,"Автономная некоммерческая организация ""Телевизионная студия ""СОФИЯ""",Автономная некоммерческая организация,4,53,Новгородская область,subsidies
2016,1,"Автономная некоммерческая организация ""Телевизионная студия ""СОФИЯ""",Автономная некоммерческая организация,4,53,Новгородская область,subsidies
2015,1.5922838899999998,"Автономная некоммерческая организация ""Национальное агенство по реабилитации граждан групп риска""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,1.562027,"Частное учреждение социального обслуживания ""Детская деревня-SOS Вологда""",Учреждение,8,35,Вологодская область,subsidies
2016,0.85,"Региональная общественная организация ""Ассамблея народов Костромской области""",Общественная организация,1,44,Костромская область,subsidies
2016,1.515,"Автономная некоммерческая организация ""Творческий центр ""Общественное мнение""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,1.5,"Частное образовательное учреждение дополнительного профессионального образования ""Учебный центр Публичного акционерного общества ""Газпром""",Учреждение,8,50,Московская область,subsidies
2016,1.5,"Пензенская региональная молодежная общественная организация по развитию древнерусских ратоборств ""Сокол""",Общественная организация,1,58,Пензенская область,subsidies
2017,1.5,"Иркутское областное отделение Общероссийской общественной организации ""Союз театральных деятелей Российской Федерации (Всероссийское театральное общество)""",Общественная организация,1,38,Иркутская область,subsidies
2016,1.5,"Общественная организация ""Санкт-Петербургское общество содействия развитию культуры массовых мероприятий ""Алые паруса""",Общественная организация,1,78,Санкт-Петербург,subsidies
2015,1,"Фонд культурных и образовательных программ ""Открытое море""",Некоммерческий фонд,6,77,Москва,subsidies
2016,0.981,"Некоммерческое партнерство Центр молодежных инициатив ""Молодая Республика""",Некоммерческое партнерство,5,11,Республика Коми,subsidies
2014,0.08,"Городская молодежная общественная организация ""Клуб Интеллектуального Творчества г. Саранска""",Общественная организация,1,13,Республика Мордовия,subsidies
2015,0.16,"Городская молодежная общественная организация ""Клуб Интеллектуального Творчества г. Саранска""",Общественная организация,1,13,Республика Мордовия,subsidies
2016,1.4,"Автономная некоммерческая организация Театр - студия ""Живая вода""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.3,"Некоммерческое партнерство ""Редакция журнала поэзии ""Арион""",Некоммерческое партнерство,5,77,Москва,subsidies
2015,0.7,"Некоммерческое партнерство ""Редакция журнала поэзии ""Арион""",Некоммерческое партнерство,5,77,Москва,subsidies
2016,0.4,"Некоммерческое партнерство ""Редакция журнала поэзии ""Арион""",Некоммерческое партнерство,5,77,Москва,subsidies
2016,1.4,"Международный Фонд поддержки социально-культурных инициатив ""Русская провинция""",Некоммерческий фонд,6,37,Ивановская область,subsidies
2015,0.7,"Автономная некоммерческая организация ""Редакция газеты ""Новое время""",Автономная некоммерческая организация,4,31,Белгородская область,subsidies
2016,0.5,"Автономная некоммерческая организация ""Редакция газеты ""Новое время""",Автономная некоммерческая организация,4,31,Белгородская область,subsidies
2015,0.1467,"Алтайская региональная детская общественная организация ""Самостоятельная ассоциация молодых индивидуальностей""",Общественная организация,1,22,Алтайский край,subsidies
2015,0.4,"Фонд поддержки межмузейного коммуникационного пространства и культурно-образовательных программ ""Связь Эпох""",Некоммерческий фонд,6,77,Москва,subsidies
2016,0.24,"Фонд поддержки межмузейного коммуникационного пространства и культурно-образовательных программ ""Связь Эпох""",Некоммерческий фонд,6,77,Москва,subsidies
2016,0.582,"Ульяновская региональная общественная организация ""Общество содействия географическим исследованиям""",Общественная организация,1,73,Ульяновская область,subsidies
2015,0.08,"""Союз писателей Республики Коми"" - региональное отделение Общероссийской общественной организации ""Союз писателей России""",Общественная организация,1,11,Республика Коми,subsidies
2016,0.1,"""Союз писателей Республики Коми"" - региональное отделение Общероссийской общественной организации ""Союз писателей России""",Общественная организация,1,11,Республика Коми,subsidies
2014,0.41,"Автономная некоммерческая организация Редакция журнала ""Мир музея""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,0.48,"Автономная некоммерческая организация Редакция журнала ""Мир музея""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.37,"Автономная некоммерческая организация Редакция журнала ""Мир музея""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.1,"Автономная некоммерческая организация ""Редакция газеты ""Новая жизнь""",Автономная некоммерческая организация,4,66,Свердловская область,subsidies
2015,0.1729,"Автономная некоммерческая организация ""Редакция газеты ""Новая жизнь""",Автономная некоммерческая организация,4,66,Свердловская область,subsidies
2016,0.2808,"Автономная некоммерческая организация ""Редакция газеты ""Новая жизнь""",Автономная некоммерческая организация,4,66,Свердловская область,subsidies
2014,0.594,"Региональный общественный фонд исследования исторических событий и классической культуры ""Народный Пушкинский Фонд""",Общественный фонд,11,77,Москва,subsidies
2015,0.5839,"Региональный общественный фонд исследования исторических событий и классической культуры ""Народный Пушкинский Фонд""",Общественный фонд,11,77,Москва,subsidies
2016,0.15,"Региональный общественный фонд исследования исторических событий и классической культуры ""Народный Пушкинский Фонд""",Общественный фонд,11,77,Москва,subsidies
2014,1.2,"Восточно-Сибирский Фонд поддержки кинематографии ""Матёра""",Некоммерческий фонд,6,38,Иркутская область,subsidies
2014,0.108,"Автономная некоммерческая организация ""Редакционно-издательский центр ""Здравствуй""",Автономная некоммерческая организация,4,59,Пермский край,subsidies
2015,0.106,"Автономная некоммерческая организация ""Редакционно-издательский центр ""Здравствуй""",Автономная некоммерческая организация,4,59,Пермский край,subsidies
2016,0.11,"Автономная некоммерческая организация ""Редакционно-издательский центр ""Здравствуй""",Автономная некоммерческая организация,4,59,Пермский край,subsidies
2015,0.4,"Автономная некоммерческая организация ""Редакция газеты ""Старицкий вестник""",Автономная некоммерческая организация,4,69,Тверская область,subsidies
2016,0.4,"Автономная некоммерческая организация ""Редакция газеты ""Старицкий вестник""",Автономная некоммерческая организация,4,69,Тверская область,subsidies
2015,0.2726,"Автономная некоммерческая организация ""Редакция газеты ""Нязепетровские вести""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.3209,"Автономная некоммерческая организация ""Редакция газеты ""Нязепетровские вести""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2017,1.26,"Автономная некоммерческая организация, по поддержке развития физической и оздоровительной культуры ""Комитет народного спорта ""НародСпорт""",Автономная некоммерческая организация,4,50,Московская область,subsidies
2014,0.65,"Ленинградская областная общественная организация ""Сохранение природы и культурного наследия""",Общественная организация,1,47,Ленинградская область,subsidies
2015,0.2,"Ленинградская областная общественная организация ""Сохранение природы и культурного наследия""",Общественная организация,1,47,Ленинградская область,subsidies
2016,1.237,"Некоммерческий Благотворительный Фонд Терезы Дуровой ""Театральное дело""",Некоммерческий фонд,6,77,Москва,subsidies
2014,0.0624,"Частное образовательное учреждение высшего образования ""Русско - Британский Институт Управления""",Учреждение,8,74,Челябинская область,subsidies
2015,0.1211,"Частное образовательное учреждение высшего образования ""Русско - Британский Институт Управления""",Учреждение,8,74,Челябинская область,subsidies
2016,0.092,"Частное образовательное учреждение высшего образования ""Русско - Британский Институт Управления""",Учреждение,8,74,Челябинская область,subsidies
2017,0.0368,"Частное образовательное учреждение высшего образования ""Русско - Британский Институт Управления""",Учреждение,8,74,Челябинская область,subsidies
